Id,Date,StepTotal
2022484408,2046:06:17,4170
2022484408,2046:06:18,10401
2022484408,2046:06:19,6284
2022484408,2046:06:20,799
2022484408,2046:06:21,909
2022484408,2046:06:22,13442
2022484408,2046:06:23,10168
2022484408,2046:06:24,5321
2022484408,2046:06:25,9229
2022484408,2046:06:26,7183
2022484408,2046:06:27,9688
2022484408,2046:06:28,14782
2022484408,2046:06:29,2633
2022484408,2046:06:30,5055
2022484408,2046:07:01,1281
2022484408,2046:07:02,7746
2022484408,2046:07:03,11149
2022484408,2046:07:04,12106
2022484408,2046:07:05,8925
2022484408,2046:07:06,7421
2022484408,2046:07:07,382
2022484408,2046:07:08,8566
2022484408,2046:07:09,1695
2022484408,2046:07:10,11568
2022484408,2046:07:11,6786
2022484408,2046:07:12,2171
2022484408,2046:07:13,12295
2022484408,2046:07:14,10801
2022484408,2046:07:15,1832
2022484408,2046:07:16,8462
2022484408,2046:07:17,443
2022484408,2046:07:18,4256
2022484408,2046:07:19,1409
2022484408,2046:07:20,11257
2022484408,2046:07:21,10329
2022484408,2046:07:22,1615
2022484408,2046:07:23,715
2022484408,2046:07:24,1162
2022484408,2046:07:25,2711
2022484408,2046:07:26,11712
2022484408,2046:07:27,10664
2022484408,2046:07:28,13120
2022484408,2046:07:29,4220
2022484408,2046:07:30,3596
2022484408,2046:07:31,5351
2022484408,2046:08:01,8278
2022484408,2046:08:02,5066
2022484408,2046:08:03,14090
2022484408,2046:08:04,12816
2022484408,2046:08:05,10825
2022484408,2046:08:06,7056
2022484408,2046:08:07,12669
2022484408,2046:08:08,585
2022484408,2046:08:09,8286
2022484408,2046:08:10,7971
2022484408,2046:08:11,481
2022484408,2046:08:12,2846
2022484408,2046:08:13,1839
2022484408,2046:08:14,1472
2022484408,2046:08:15,9984
2022484408,2046:08:16,4124
2022484408,2046:08:17,351
2022484408,2046:08:18,5205
2022484408,2046:08:19,7330
2022484408,2046:08:20,5250
2022484408,2046:08:21,2502
2022484408,2046:08:22,5839
2022484408,2046:08:23,653
2022484408,2046:08:24,8465
2022484408,2046:08:25,1036
2022484408,2046:08:26,10862
2022484408,2046:08:27,10623
2022484408,2046:08:28,4692
2022484408,2046:08:29,14611
2022484408,2046:08:30,5844
2022484408,2046:08:31,1199
2022484408,2046:09:01,4132
2022484408,2046:09:02,7125
2022484408,2046:09:03,989
2022484408,2046:09:04,5851
2022484408,2046:09:05,217
2022484408,2046:09:06,2202
2022484408,2046:09:07,6069
2022484408,2046:09:08,14421
2022484408,2046:09:09,13748
2022484408,2046:09:10,681
2022484408,2046:09:11,3183
2022484408,2046:09:12,7307
2022484408,2046:09:13,10594
2022484408,2046:09:14,8320
2022484408,2046:09:15,12319
2022484408,2046:09:16,7939
2022484408,2046:09:17,12508
2022484408,2046:09:18,7873
2022484408,2046:09:19,11187
2022484408,2046:09:20,12397
2022484408,2046:09:21,13982
2022484408,2046:09:22,6108
2022484408,2046:09:23,1600
2022484408,2046:09:24,14650
2022484408,2046:09:25,13450
2022484408,2046:09:26,11835
2022484408,2046:09:27,6287
2022484408,2046:09:28,7726
2022484408,2046:09:29,4894
2022484408,2046:09:30,7160
2022484408,2046:10:01,2014
2022484408,2046:10:02,7915
2022484408,2046:10:03,11215
2022484408,2046:10:04,11290
2022484408,2046:10:05,3469
2022484408,2046:10:06,14190
2022484408,2046:10:07,14170
2022484408,2046:10:08,14437
2022484408,2046:10:09,10784
2022484408,2046:10:10,1093
2022484408,2046:10:11,3395
2022484408,2046:10:12,1618
2022484408,2046:10:13,2200
2022484408,2046:10:14,6369
2022484408,2046:10:15,6351
2022484408,2046:10:16,2775
2022484408,2046:10:17,1304
2022484408,2046:10:18,3415
2022484408,2046:10:19,13143
2022484408,2046:10:20,8418
2022484408,2046:10:21,13744
2022484408,2046:10:22,11982
2022484408,2046:10:23,2199
2022484408,2046:10:24,14988
2022484408,2046:10:25,2764
2022484408,2046:10:26,5508
2022484408,2046:10:27,3041
2022484408,2046:10:28,14947
2022484408,2046:10:29,14101
2022484408,2046:10:30,7788
2022484408,2046:10:31,2834
2022484408,2046:11:01,1469
2022484408,2046:11:02,14039
2022484408,2046:11:03,1922
2022484408,2046:11:04,2139
2022484408,2046:11:05,3027
2022484408,2046:11:06,5439
2022484408,2046:11:07,2119
2022484408,2046:11:08,2964
2022484408,2046:11:09,13277
2022484408,2046:11:10,13157
2022484408,2046:11:11,5692
2022484408,2046:11:12,17
2022484408,2046:11:13,2928
2022484408,2046:11:14,1973
2022484408,2046:11:15,13652
2022484408,2046:11:16,8026
2022484408,2046:11:17,12369
2022484408,2046:11:18,7166
2022484408,2046:11:19,6738
2022484408,2046:11:20,10306
2022484408,2046:11:21,4321
2022484408,2046:11:22,10827
2022484408,2046:11:23,3691
2022484408,2046:11:24,3118
2022484408,2046:11:25,5055
2022484408,2046:11:26,7100
2022484408,2046:11:27,11927
2022484408,2046:11:28,7207
2022484408,2046:11:29,10242
2022484408,2046:11:30,7902
2022484408,2046:12:01,13209
2022484408,2046:12:02,5186
2022484408,2046:12:03,9799
2022484408,2046:12:04,14795
2022484408,2046:12:05,2631
2022484408,2046:12:06,4545
2022484408,2046:12:07,1405
2022484408,2046:12:08,7524
2022484408,2046:12:09,9409
2022484408,2046:12:10,5453
2022484408,2046:12:11,6744
2022484408,2046:12:12,13404
2022484408,2046:12:13,4969
2022484408,2046:12:14,8104
2022484408,2046:12:15,4014
2022484408,2046:12:16,12844
2022484408,2046:12:17,12502
2022484408,2046:12:18,3766
2022484408,2046:12:19,8337
2022484408,2046:12:20,7258
2022484408,2046:12:21,12288
2022484408,2046:12:22,9080
2022484408,2046:12:23,9049
2022484408,2046:12:24,12850
2022484408,2046:12:25,7184
2022484408,2046:12:26,3135
2022484408,2046:12:27,8904
2022484408,2046:12:28,13917
2022484408,2046:12:29,13314
2022484408,2046:12:30,10141
2022484408,2046:12:31,259
2022484408,2047:01:01,14263
2022484408,2047:01:02,11223
2022484408,2047:01:03,6266
2022484408,2047:01:04,2607
2022484408,2047:01:05,11570
2022484408,2047:01:06,12786
2022484408,2047:01:07,10006
2022484408,2047:01:08,3715
2022484408,2047:01:09,132
2022484408,2047:01:10,6772
2022484408,2047:01:11,2335
2022484408,2047:01:12,13713
2022484408,2047:01:13,10886
2022484408,2047:01:14,9215
2022484408,2047:01:15,760
2022484408,2047:01:16,137
2022484408,2047:01:17,3365
2022484408,2047:01:18,14491
2022484408,2047:01:19,6918
2022484408,2047:01:20,13289
2022484408,2047:01:21,7764
2022484408,2047:01:22,2471
2022484408,2047:01:23,8596
2022484408,2047:01:24,10849
2022484408,2047:01:25,9129
2022484408,2047:01:26,4682
2022484408,2047:01:27,9564
2022484408,2047:01:28,11179
2022484408,2047:01:29,10867
2022484408,2047:01:30,14089
2022484408,2047:01:31,5481
2022484408,2047:02:01,14354
2022484408,2047:02:02,9286
2022484408,2047:02:03,10272
2022484408,2047:02:04,11466
2022484408,2047:02:05,8549
2022484408,2047:02:06,1990
2022484408,2047:02:07,5588
2022484408,2047:02:08,1481
2022484408,2047:02:09,10448
2022484408,2047:02:10,2046
2022484408,2047:02:11,11874
2022484408,2047:02:12,9175
2022484408,2047:02:13,3011
2022484408,2047:02:14,5652
2022484408,2047:02:15,11726
2022484408,2047:02:16,11327
2022484408,2047:02:17,5273
2022484408,2047:02:18,9320
2022484408,2047:02:19,10691
2022484408,2047:02:20,10122
2022484408,2047:02:21,6192
2022484408,2047:02:22,10094
2022484408,2047:02:23,5408
2022484408,2047:02:24,8774
2022484408,2047:02:25,12254
2022484408,2047:02:26,1382
2022484408,2047:02:27,10533
2022484408,2047:02:28,14798
2022484408,2047:03:01,2107
2022484408,2047:03:02,10004
2022484408,2047:03:03,7218
2022484408,2047:03:04,4709
2022484408,2047:03:05,14725
2022484408,2047:03:06,12524
2022484408,2047:03:07,9202
2022484408,2047:03:08,7123
2022484408,2047:03:09,14402
2022484408,2047:03:10,4238
2022484408,2047:03:11,14605
2022484408,2047:03:12,5452
2022484408,2047:03:13,2866
2022484408,2047:03:14,1905
2022484408,2047:03:15,2924
2022484408,2047:03:16,9060
2022484408,2047:03:17,1961
2022484408,2047:03:18,5747
2022484408,2047:03:19,60
2022484408,2047:03:20,11297
2022484408,2047:03:21,7744
2022484408,2047:03:22,6857
2022484408,2047:03:23,13936
2022484408,2047:03:24,11694
2022484408,2047:03:25,810
2022484408,2047:03:26,9724
2022484408,2047:03:27,9934
2022484408,2047:03:28,115
2022484408,2047:03:29,6461
2022484408,2047:03:30,6997
2022484408,2047:03:31,2943
2022484408,2047:04:01,4592
2022484408,2047:04:02,9024
2022484408,2047:04:03,5627
2022484408,2047:04:04,12619
2022484408,2047:04:05,10819
2022484408,2047:04:06,13915
2022484408,2047:04:07,2237
2022484408,2047:04:08,7682
2022484408,2047:04:09,11693
2022484408,2047:04:10,11113
2022484408,2047:04:11,9000
2022484408,2047:04:12,8252
2022484408,2047:04:13,3718
2022484408,2047:04:14,979
2022484408,2047:04:15,1193
2022484408,2047:04:16,2517
2022484408,2047:04:17,12846
2022484408,2047:04:18,14790
2022484408,2047:04:19,13268
2022484408,2047:04:20,11350
2022484408,2047:04:21,13107
2022484408,2047:04:22,13144
2022484408,2047:04:23,3593
2022484408,2047:04:24,3109
2022484408,2047:04:25,11038
2022484408,2047:04:26,11280
2022484408,2047:04:27,14357
2022484408,2047:04:28,9994
2022484408,2047:04:29,2905
2022484408,2047:04:30,4070
2022484408,2047:05:01,4136
2022484408,2047:05:02,10922
2022484408,2047:05:03,7831
2022484408,2047:05:04,5939
2022484408,2047:05:05,168
2022484408,2047:05:06,6120
2022484408,2047:05:07,10540
2022484408,2047:05:08,12379
2022484408,2047:05:09,11825
2022484408,2047:05:10,4323
2022484408,2047:05:11,460
2022484408,2047:05:12,6855
2022484408,2047:05:13,4396
2022484408,2047:05:14,958
2022484408,2047:05:15,14636
2022484408,2047:05:16,3138
2022484408,2047:05:17,6885
2022484408,2047:05:18,1994
2022484408,2047:05:19,13480
2022484408,2047:05:20,6759
2022484408,2047:05:21,4621
2022484408,2047:05:22,8595
2022484408,2047:05:23,3793
2022484408,2047:05:24,4180
2022484408,2047:05:25,10713
2022484408,2047:05:26,1963
2022484408,2047:05:27,6931
2022484408,2047:05:28,10196
2022484408,2047:05:29,3350
2022484408,2047:05:30,9380
2022484408,2047:05:31,13970
2022484408,2047:06:01,7588
2022484408,2047:06:02,7918
2022484408,2047:06:03,13207
2022484408,2047:06:04,14895
2022484408,2047:06:05,1343
2022484408,2047:06:06,7243
2022484408,2047:06:07,8101
2022484408,2047:06:08,6552
2022484408,2047:06:09,13897
2022484408,2047:06:10,10830
2022484408,2047:06:11,14273
2022484408,2047:06:12,4527
2022484408,2047:06:13,11474
2022484408,2047:06:14,7366
2022484408,2047:06:15,11587
2022484408,2047:06:16,791
2022484408,2047:06:17,11816
2022484408,2047:06:18,3549
2022484408,2047:06:19,8475
2022484408,2047:06:20,1445
2022484408,2047:06:21,10418
2022484408,2047:06:22,1409
2022484408,2047:06:23,11973
2022484408,2047:06:24,8926
2022484408,2047:06:25,13761
2022484408,2047:06:26,10183
2022484408,2047:06:27,242
2022484408,2047:06:28,6046
2022484408,2047:06:29,9311
2022484408,2047:06:30,711
2022484408,2047:07:01,13588
2022484408,2047:07:02,8891
2022484408,2047:07:03,6748
2022484408,2047:07:04,2117
2022484408,2047:07:05,3690
2022484408,2047:07:06,2488
2022484408,2047:07:07,10292
2022484408,2047:07:08,3343
2022484408,2047:07:09,13717
2022484408,2047:07:10,12774
2022484408,2047:07:11,12781
2022484408,2047:07:12,619
2022484408,2047:07:13,14478
2022484408,2047:07:14,10775
2022484408,2047:07:15,11809
2022484408,2047:07:16,13981
2022484408,2047:07:17,11159
2022484408,2047:07:18,3201
2022484408,2047:07:19,13812
2022484408,2047:07:20,5500
2022484408,2047:07:21,2564
2022484408,2047:07:22,590
2022484408,2047:07:23,10674
2022484408,2047:07:24,12290
2022484408,2047:07:25,7626
2022484408,2047:07:26,8344
2022484408,2047:07:27,1374
2022484408,2047:07:28,3430
2022484408,2047:07:29,13813
2022484408,2047:07:30,12976
2022484408,2047:07:31,1755
2022484408,2047:08:01,14183
2022484408,2047:08:02,12540
2022484408,2047:08:03,4649
2022484408,2047:08:04,7429
2022484408,2047:08:05,9232
2022484408,2047:08:06,10270
2022484408,2047:08:07,8334
2022484408,2047:08:08,10706
2022484408,2047:08:09,4764
2022484408,2047:08:10,14154
2022484408,2047:08:11,7450
2022484408,2047:08:12,4755
2022484408,2047:08:13,1378
2022484408,2047:08:14,3692
2022484408,2047:08:15,6238
2022484408,2047:08:16,10853
2022484408,2047:08:17,7423
2022484408,2047:08:18,5645
2022484408,2047:08:19,425
2022484408,2047:08:20,6598
2022484408,2047:08:21,11439
2022484408,2047:08:22,6331
2022484408,2047:08:23,7643
2022484408,2047:08:24,8100
2022484408,2047:08:25,3238
2022484408,2047:08:26,2672
2022484408,2047:08:27,4413
2022484408,2047:08:28,12812
2022484408,2047:08:29,3098
2022484408,2047:08:30,13782
2022484408,2047:08:31,14517
2022484408,2047:09:01,11570
2022484408,2047:09:02,5057
2022484408,2047:09:03,9673
2022484408,2047:09:04,3338
2022484408,2047:09:05,5453
2022484408,2047:09:06,6320
2022484408,2047:09:07,9728
2022484408,2047:09:08,5090
2022484408,2047:09:09,9704
2022484408,2047:09:10,355
2022484408,2047:09:11,5510
2022484408,2047:09:12,3327
2022484408,2047:09:13,7497
2022484408,2047:09:14,10427
2022484408,2047:09:15,3393
2022484408,2047:09:16,14937
2022484408,2047:09:17,764
2022484408,2047:09:18,8184
2022484408,2047:09:19,13856
2022484408,2047:09:20,949
2022484408,2047:09:21,1383
2022484408,2047:09:22,14435
2022484408,2047:09:23,7686
2022484408,2047:09:24,11589
2022484408,2047:09:25,14350
2022484408,2047:09:26,13720
2022484408,2047:09:27,2600
2022484408,2047:09:28,3296
2022484408,2047:09:29,6288
2022484408,2047:09:30,14971
2022484408,2047:10:01,13745
2022484408,2047:10:02,9498
2022484408,2047:10:03,2903
2022484408,2047:10:04,510
2022484408,2047:10:05,13021
2022484408,2047:10:06,888
2022484408,2047:10:07,10771
2022484408,2047:10:08,12596
2022484408,2047:10:09,6377
2022484408,2047:10:10,401
2022484408,2047:10:11,767
2022484408,2047:10:12,469
2022484408,2047:10:13,9845
2022484408,2047:10:14,10404
2022484408,2047:10:15,13950
2022484408,2047:10:16,1223
2022484408,2047:10:17,6675
2022484408,2047:10:18,11229
2022484408,2047:10:19,11702
2022484408,2047:10:20,824
2022484408,2047:10:21,2993
2022484408,2047:10:22,12380
2022484408,2047:10:23,5228
2022484408,2047:10:24,12918
2022484408,2047:10:25,4679
2022484408,2047:10:26,9112
2022484408,2047:10:27,14886
2022484408,2047:10:28,6852
2022484408,2047:10:29,13086
2022484408,2047:10:30,10098
2022484408,2047:10:31,2872
2022484408,2047:11:01,2450
2022484408,2047:11:02,1928
2022484408,2047:11:03,3166
2022484408,2047:11:04,2818
2022484408,2047:11:05,13690
2022484408,2047:11:06,1992
2022484408,2047:11:07,12541
2022484408,2047:11:08,11044
2022484408,2047:11:09,13665
2022484408,2047:11:10,5230
2022484408,2047:11:11,6127
2022484408,2047:11:12,2925
2022484408,2047:11:13,12931
2022484408,2047:11:14,4522
2022484408,2047:11:15,14245
2022484408,2047:11:16,13090
2022484408,2047:11:17,14245
2022484408,2047:11:18,4484
2022484408,2047:11:19,8129
2022484408,2047:11:20,4081
2022484408,2047:11:21,10996
2022484408,2047:11:22,14717
2022484408,2047:11:23,6638
2022484408,2047:11:24,2017
2022484408,2047:11:25,6907
2022484408,2047:11:26,187
2022484408,2047:11:27,976
2022484408,2047:11:28,14431
2022484408,2047:11:29,11695
2022484408,2047:11:30,6223
2022484408,2047:12:01,5943
2022484408,2047:12:02,8290
2022484408,2047:12:03,8805
2022484408,2047:12:04,3713
2022484408,2047:12:05,6430
2022484408,2047:12:06,5908
2022484408,2047:12:07,7799
2022484408,2047:12:08,9798
2022484408,2047:12:09,8355
2022484408,2047:12:10,11502
2022484408,2047:12:11,3786
2022484408,2047:12:12,14883
2022484408,2047:12:13,6767
2022484408,2047:12:14,12593
2022484408,2047:12:15,4149
2022484408,2047:12:16,13050
2022484408,2047:12:17,12822
2022484408,2047:12:18,10509
2022484408,2047:12:19,9601
2022484408,2047:12:20,9326
2022484408,2047:12:21,10987
2022484408,2047:12:22,9673
2022484408,2047:12:23,14990
2022484408,2047:12:24,2014
2022484408,2047:12:25,11774
2022484408,2047:12:26,10007
2022484408,2047:12:27,6431
2022484408,2047:12:28,12868
2022484408,2047:12:29,13998
2022484408,2047:12:30,5677
2022484408,2047:12:31,14258
2022484408,2048:01:01,13977
2022484408,2048:01:02,7913
2022484408,2048:01:03,6720
2022484408,2048:01:04,4459
2022484408,2048:01:05,8410
2022484408,2048:01:06,1066
2022484408,2048:01:07,2304
2022484408,2048:01:08,12356
2022484408,2048:01:09,4617
2022484408,2048:01:10,12126
2022484408,2048:01:11,7948
2022484408,2048:01:12,3072
2022484408,2048:01:13,10274
2022484408,2048:01:14,729
2022484408,2048:01:15,10370
2022484408,2048:01:16,5829
2022484408,2048:01:17,2650
2022484408,2048:01:18,4570
2022484408,2048:01:19,12858
2022484408,2048:01:20,11311
2022484408,2048:01:21,13318
2022484408,2048:01:22,7574
2022484408,2048:01:23,4274
2022484408,2048:01:24,11691
2022484408,2048:01:25,6751
2022484408,2048:01:26,11637
2022484408,2048:01:27,12254
2022484408,2048:01:28,3794
2022484408,2048:01:29,8557
2022484408,2048:01:30,7096
2022484408,2048:01:31,3640
2022484408,2048:02:01,9819
2022484408,2048:02:02,5645
2022484408,2048:02:03,5044
2022484408,2048:02:04,3906
2022484408,2048:02:05,8791
2022484408,2048:02:06,12170
2022484408,2048:02:07,306
2022484408,2048:02:08,7100
2022484408,2048:02:09,8132
2022484408,2048:02:10,7303
2022484408,2048:02:11,14494
2022484408,2048:02:12,11296
2022484408,2048:02:13,11282
2022484408,2048:02:14,7370
2022484408,2048:02:15,7775
2022484408,2048:02:16,13819
2022484408,2048:02:17,9945
2022484408,2048:02:18,11004
2022484408,2048:02:19,6122
2022484408,2048:02:20,10985
2022484408,2048:02:21,8496
2022484408,2048:02:22,14256
2022484408,2048:02:23,5777
2022484408,2048:02:24,13053
2022484408,2048:02:25,9786
2022484408,2048:02:26,9147
2022484408,2048:02:27,6523
2022484408,2048:02:28,8644
2022484408,2048:02:29,8797
2022484408,2048:03:01,4995
2022484408,2048:03:02,12140
2022484408,2048:03:03,13123
2022484408,2048:03:04,13799
2022484408,2048:03:05,14923
2022484408,2048:03:06,6715
2022484408,2048:03:07,574
2022484408,2048:03:08,14582
2022484408,2048:03:09,3576
2022484408,2048:03:10,6928
2022484408,2048:03:11,13258
2022484408,2048:03:12,7439
2022484408,2048:03:13,8232
2022484408,2048:03:14,1729
2022484408,2048:03:15,14559
2022484408,2048:03:16,12020
2022484408,2048:03:17,11349
2022484408,2048:03:18,1695
2022484408,2048:03:19,6984
2022484408,2048:03:20,1350
2022484408,2048:03:21,1249
2022484408,2048:03:22,4633
2022484408,2048:03:23,8223
2022484408,2048:03:24,8826
2022484408,2048:03:25,12967
2022484408,2048:03:26,7602
2022484408,2048:03:27,2956
2022484408,2048:03:28,8607
2022484408,2048:03:29,10407
2022484408,2048:03:30,510
2022484408,2048:03:31,11712
2022484408,2048:04:01,5830
2022484408,2048:04:02,6193
2022484408,2048:04:03,12419
2022484408,2048:04:04,9048
2022484408,2048:04:05,6939
2022484408,2048:04:06,14888
2022484408,2048:04:07,9701
2022484408,2048:04:08,14359
2022484408,2048:04:09,7088
2022484408,2048:04:10,1561
2022484408,2048:04:11,6457
2022484408,2048:04:12,4131
2022484408,2048:04:13,8123
2022484408,2048:04:14,7151
2022484408,2048:04:15,7054
2022484408,2048:04:16,3197
2022484408,2048:04:17,4394
2022484408,2048:04:18,13768
2022484408,2048:04:19,2064
2022484408,2048:04:20,622
2022484408,2048:04:21,1472
2022484408,2048:04:22,3282
2022484408,2048:04:23,14599
2022484408,2048:04:24,693
2022484408,2048:04:25,2618
2022484408,2048:04:26,1540
2022484408,2048:04:27,14736
2022484408,2048:04:28,11703
2022484408,2048:04:29,4621
2022484408,2048:04:30,3608
2022484408,2048:05:01,9840
2022484408,2048:05:02,3483
2022484408,2048:05:03,2216
2022484408,2048:05:04,5806
2022484408,2048:05:05,9479
2022484408,2048:05:06,14699
2022484408,2048:05:07,13498
2022484408,2048:05:08,3595
2022484408,2048:05:09,3146
2022484408,2048:05:10,14378
2022484408,2048:05:11,11648
2022484408,2048:05:12,3563
2022484408,2048:05:13,2962
2022484408,2048:05:14,3362
2022484408,2048:05:15,7019
2022484408,2048:05:16,10104
2022484408,2048:05:17,3270
2022484408,2048:05:18,5604
2022484408,2048:05:19,8664
2022484408,2048:05:20,4606
2022484408,2048:05:21,9670
2022484408,2048:05:22,11420
2022484408,2048:05:23,2129
2022484408,2048:05:24,14587
2022484408,2048:05:25,1187
2022484408,2048:05:26,11897
2022484408,2048:05:27,2526
2022484408,2048:05:28,9105
2022484408,2048:05:29,4710
2022484408,2048:05:30,5146
2022484408,2048:05:31,10373
2022484408,2048:06:01,13724
2022484408,2048:06:02,7415
2022484408,2048:06:03,8766
2022484408,2048:06:04,9035
2022484408,2048:06:05,8709
2022484408,2048:06:06,9629
2022484408,2048:06:07,5918
2022484408,2048:06:08,4199
2022484408,2048:06:09,8467
2022484408,2048:06:10,11831
2022484408,2048:06:11,2291
2022484408,2048:06:12,2710
2022484408,2048:06:13,153
2022484408,2048:06:14,10307
2022484408,2048:06:15,13222
2022484408,2048:06:16,5847
2022484408,2048:06:17,11038
2022484408,2048:06:18,9785
2022484408,2048:06:19,12099
2022484408,2048:06:20,11696
2022484408,2048:06:21,4773
2022484408,2048:06:22,1591
2022484408,2048:06:23,6397
2022484408,2048:06:24,8834
2022484408,2048:06:25,10366
2022484408,2048:06:26,8927
2022484408,2048:06:27,5639
2022484408,2048:06:28,3364
2022484408,2048:06:29,9168
2022484408,2048:06:30,5218
2022484408,2048:07:01,5079
2022484408,2048:07:02,10494
2022484408,2048:07:03,12444
2022484408,2048:07:04,11653
2022484408,2048:07:05,14527
2022484408,2048:07:06,7048
2022484408,2048:07:07,2394
2022484408,2048:07:08,2798
2022484408,2048:07:09,9466
2022484408,2048:07:10,2429
2022484408,2048:07:11,14303
2022484408,2048:07:12,11865
2022484408,2048:07:13,8437
2022484408,2048:07:14,13095
2022484408,2048:07:15,71
2022484408,2048:07:16,6976
2022484408,2048:07:17,7512
2022484408,2048:07:18,8187
2022484408,2048:07:19,1582
2022484408,2048:07:20,14222
2022484408,2048:07:21,12740
2022484408,2048:07:22,8749
2022484408,2048:07:23,14159
2022484408,2048:07:24,4079
2022484408,2048:07:25,1449
2022484408,2048:07:26,12947
2022484408,2048:07:27,14978
2022484408,2048:07:28,12537
2022484408,2048:07:29,3011
2022484408,2048:07:30,6142
2022484408,2048:07:31,2370
2022484408,2048:08:01,1054
2022484408,2048:08:02,1538
2022484408,2048:08:03,12745
2022484408,2048:08:04,4087
2022484408,2048:08:05,7552
2022484408,2048:08:06,10182
2022484408,2048:08:07,4130
2022484408,2048:08:08,2056
2022484408,2048:08:09,738
2022484408,2048:08:10,6216
2022484408,2048:08:11,1909
2022484408,2048:08:12,9350
2022484408,2048:08:13,14813
2022484408,2048:08:14,12581
2022484408,2048:08:15,4129
2022484408,2048:08:16,6302
2022484408,2048:08:17,10643
2022484408,2048:08:18,9068
2022484408,2048:08:19,13173
2022484408,2048:08:20,6665
2022484408,2048:08:21,12379
2022484408,2048:08:22,614
2022484408,2048:08:23,9353
2022484408,2048:08:24,9301
2022484408,2048:08:25,1876
2022484408,2048:08:26,9756
2022484408,2048:08:27,3677
2022484408,2048:08:28,7530
2022484408,2048:08:29,2395
2022484408,2048:08:30,880
2022484408,2048:08:31,5412
2022484408,2048:09:01,14732
2022484408,2048:09:02,8273
2022484408,2048:09:03,4875
2022484408,2048:09:04,3102
2022484408,2048:09:05,12306
2022484408,2048:09:06,14524
2022484408,2048:09:07,14104
2022484408,2048:09:08,9208
2022484408,2048:09:09,14968
2022484408,2048:09:10,8468
2022484408,2048:09:11,2835
2022484408,2048:09:12,7110
2022484408,2048:09:13,11254
2022484408,2048:09:14,4373
2022484408,2048:09:15,12229
2022484408,2048:09:16,11109
2022484408,2048:09:17,698
2022484408,2048:09:18,3682
2022484408,2048:09:19,11906
2022484408,2048:09:20,4642
2022484408,2048:09:21,7240
2022484408,2048:09:22,14396
2022484408,2048:09:23,7428
2022484408,2048:09:24,12054
2022484408,2048:09:25,7515
2022484408,2048:09:26,861
2022484408,2048:09:27,8956
2022484408,2048:09:28,6850
2022484408,2048:09:29,482
2022484408,2048:09:30,4550
2022484408,2048:10:01,4840
2022484408,2048:10:02,13642
2022484408,2048:10:03,10708
2022484408,2048:10:04,7844
2022484408,2048:10:05,12629
2022484408,2048:10:06,10524
2022484408,2048:10:07,14695
2022484408,2048:10:08,3324
2022484408,2048:10:09,10611
2022484408,2048:10:10,10989
2022484408,2048:10:11,4527
2022484408,2048:10:12,939
2022484408,2048:10:13,5983
2022484408,2048:10:14,1543
2022484408,2048:10:15,9032
2022484408,2048:10:16,2943
2022484408,2048:10:17,12993
2022484408,2048:10:18,13405
2022484408,2048:10:19,3178
2022484408,2048:10:20,2594
2022484408,2048:10:21,4825
2022484408,2048:10:22,10775
2022484408,2048:10:23,8249
2022484408,2048:10:24,4513
2022484408,2048:10:25,12119
2022484408,2048:10:26,112
2022484408,2048:10:27,1198
2022484408,2048:10:28,5823
2022484408,2048:10:29,13230
2022484408,2048:10:30,9755
2022484408,2048:10:31,9837
2022484408,2048:11:01,908
2022484408,2048:11:02,4810
2022484408,2048:11:03,11964
2022484408,2048:11:04,1362
2022484408,2048:11:05,8796
2022484408,2048:11:06,12289
2022484408,2048:11:07,8849
2022484408,2048:11:08,7487
2022484408,2048:11:09,1563
2022484408,2048:11:10,13711
2022484408,2048:11:11,11508
2022484408,2048:11:12,5566
2022484408,2048:11:13,14159
2022484408,2048:11:14,11821
2022484408,2048:11:15,2481
2022484408,2048:11:16,14327
2022484408,2048:11:17,13727
2022484408,2048:11:18,370
2022484408,2048:11:19,249
2022484408,2048:11:20,2540
2022484408,2048:11:21,10645
2022484408,2048:11:22,396
2022484408,2048:11:23,11826
2022484408,2048:11:24,12209
2022484408,2048:11:25,13061
2022484408,2048:11:26,614
2022484408,2048:11:27,218
2022484408,2048:11:28,14578
2022484408,2048:11:29,12988
2022484408,2048:11:30,3255
2022484408,2048:12:01,3405
2022484408,2048:12:02,392
2022484408,2048:12:03,8981
2022484408,2048:12:04,8457
2022484408,2048:12:05,12491
2022484408,2048:12:06,8452
2022484408,2048:12:07,2172
2022484408,2048:12:08,4478
2022484408,2048:12:09,4580
2022484408,2048:12:10,1994
2022484408,2048:12:11,961
2022484408,2048:12:12,10127
2022484408,2048:12:13,6525
2022484408,2048:12:14,13793
2022484408,2048:12:15,7085
2022484408,2048:12:16,3507
2022484408,2048:12:17,6346
2022484408,2048:12:18,8842
2022484408,2048:12:19,6245
2022484408,2048:12:20,6265
2022484408,2048:12:21,13136
2022484408,2048:12:22,8313
2022484408,2048:12:23,14432
2022484408,2048:12:24,2362
2022484408,2048:12:25,9057
2022484408,2048:12:26,6121
2022484408,2048:12:27,14752
2022484408,2048:12:28,7677
2022484408,2048:12:29,13823
2022484408,2048:12:30,3653
2022484408,2048:12:31,5875
2022484408,2049:01:01,12218
2022484408,2049:01:02,12504
2022484408,2049:01:03,3120
2022484408,2049:01:04,1133
2022484408,2049:01:05,3524
2022484408,2049:01:06,11081
2022484408,2049:01:07,12339
